data;orientacao;midia;tipo_midia;campanha;investimento;impressoes;cliques;visitas;pedidos
24/07/2024;conversao;midia2;tipo3;asc;13209,68;842961;4074;2798;260
24/07/2024;conversao;midia2;tipo3;ppl;2053,05;348113;5399;854;0
24/07/2024;conversao;midia2;tipo3;pre;2103,29;80285;606;489;62
24/07/2024;conversao;midia2;tipo3;propensao;7848,43;450942;1427;1042;164
24/07/2024;conversao;midia2;tipo3;remarketing;7927,41;294992;2611;2194;144
24/07/2024;conversao;midia2;tipo3;trafego;3769,65;727431;9948;3437;0
24/07/2024;conversao;midia1;tipo2;demandgen;8967,30712;743932;6109;2196;5
24/07/2024;conversao;midia1;tipo2;pmax;33201,41402;2415276;32076;26102;346
24/07/2024;conversao;midia1;tipo1;search;31967,39751;23018;6897;5944;389
25/07/2024;afiliados;midia3;tipo2;afiliados;120365,1346;109730534;163334;2562;258
25/07/2024;afiliados;midia3;tipo1;afiliados;1017,259999;17199;619;85;41
25/07/2024;consideracao;midia2;tipo3;ppl;179,18;9334;75;82;0
25/07/2024;consideracao;midia2;tipo5;ppl;867,179999;44267;302;;
25/07/2024;consideracao;midia1;tipo1;1p-2p;32275,43999;31368;9166;8206;1296
25/07/2024;consideracao;midia1;tipo1;3p;2139,473597;5146;403;312;22
25/07/2024;consideracao;midia1;tipo1;dsa;2781,16;26098;2078;163;27
25/07/2024;consideracao;midia1;tipo1;termos;91,399211;179;31;26;1
25/07/2024;consideracao;midia6;tipo3;remarketing;1045,64;115687;1627;718;2
25/07/2024;consideracao;midia6;tipo3;tiktok-prospect;966,9;82546;295;79;6
25/07/2024;consideracao;midia7;tipo2;instantpage;810,78;101268;18006;46;0
25/07/2024;conversao;midia2;tipo3;asc;23531,33;1664933;7024;5295;424
25/07/2024;conversao;midia2;tipo3;pre;4728,53;212406;1229;570;48
25/07/2024;conversao;midia2;tipo3;propensao;9891,85;484925;1732;1253;170
25/07/2024;conversao;midia2;tipo3;remarketing;7971,54;304324;2405;2086;94
25/07/2024;conversao;midia2;tipo3;trafego;5790,6;956700;14050;7;0
25/07/2024;conversao;midia1;tipo2;demandgen;6081,656856;610090;4028;1579;5
25/07/2024;conversao;midia1;tipo2;pmax;44805,52629;2848204;31338;22359;283
25/07/2024;conversao;midia1;tipo1;search;24146,97208;21370;6149;5262;378
26/07/2024;afiliados;midia3;tipo2;afiliados;119673,6214;104390477;174142;2918;368
26/07/2024;afiliados;midia3;tipo1;afiliados;931,059999;17823;541;12;2
26/07/2024;consideracao;midia2;tipo3;ppl;16,84;847;5;53;1
26/07/2024;consideracao;midia2;tipo5;ppl;981,809999;46651;356;;
26/07/2024;consideracao;midia1;tipo1;1p-2p;46630,38172;43816;10160;8524;975
26/07/2024;consideracao;midia1;tipo1;3p;3397,294699;8417;612;470;23
26/07/2024;consideracao;midia1;tipo1;dsa;2034,21;16287;1228;117;9
26/07/2024;consideracao;midia1;tipo1;termos;56,546066;187;19;15;3
26/07/2024;consideracao;midia6;tipo3;remarketing;846,82;110375;1010;405;1
26/07/2024;consideracao;midia6;tipo3;tiktok-prospect;696,99;98930;3147;3480;2
26/07/2024;consideracao;midia7;tipo2;instantpage;837,93;92033;16280;57;0
26/07/2024;conversao;midia2;tipo3;asc;26555,11;1950068;7327;6115;500
26/07/2024;conversao;midia2;tipo3;pre;10094,74;517844;2712;531;30
26/07/2024;conversao;midia2;tipo3;propensao;14398,94;737895;2484;1589;158
26/07/2024;conversao;midia2;tipo3;remarketing;7782,1;301929;2236;1883;80
26/07/2024;conversao;midia2;tipo3;trafego;5708,04;1187785;14973;3;0
26/07/2024;conversao;midia1;tipo2;demandgen;10291,01211;1003691;6400;2441;2
26/07/2024;conversao;midia1;tipo2;pmax;63706,61565;3657779;44614;29729;480
26/07/2024;conversao;midia1;tipo1;search;35630,24621;18888;5687;4917;370
27/07/2024;afiliados;midia3;tipo2;afiliados;113171,0164;92834343;164476;1048;106
27/07/2024;afiliados;midia3;tipo1;afiliados;531,649999;2633;257;10;0
27/07/2024;consideracao;midia2;tipo5;ppl;977,34;52528;317;;
27/07/2024;consideracao;midia1;tipo1;1p-2p;41235,45801;36853;8663;6777;531
27/07/2024;consideracao;midia1;tipo1;3p;2919,017017;7793;611;458;31
27/07/2024;consideracao;midia1;tipo1;dsa;1362,48;17393;874;59;5
27/07/2024;consideracao;midia1;tipo1;termos;132,388247;197;34;21;2
27/07/2024;consideracao;midia6;tipo3;remarketing;987,69;139156;1407;560;2
27/07/2024;consideracao;midia6;tipo3;tiktok-prospect;857,4;191314;5447;4660;2
27/07/2024;consideracao;midia7;tipo2;instantpage;830,449999;117525;17516;90;0
27/07/2024;conversao;midia2;tipo3;asc;23580,43;1712657;7273;6160;450
27/07/2024;conversao;midia2;tipo3;pre;13096,19;824951;3503;537;19
27/07/2024;conversao;midia2;tipo3;propensao;14461,45;770894;2791;1766;149
27/07/2024;conversao;midia2;tipo3;remarketing;7686,56;325380;2490;2148;75
27/07/2024;conversao;midia2;tipo3;trafego;5746,4;984975;15446;;
27/07/2024;conversao;midia1;tipo2;demandgen;8968,91828;844336;4089;1555;2
27/07/2024;conversao;midia1;tipo2;pmax;91149,57641;7258294;96449;58446;620
27/07/2024;conversao;midia1;tipo1;search;21190,68109;14566;4485;3691;209
28/07/2024;afiliados;midia3;tipo2;afiliados;117479,4392;88191190;163085;982;128
28/07/2024;afiliados;midia3;tipo1;afiliados;356,83;2092;205;11;0
28/07/2024;consideracao;midia2;tipo5;ppl;1058,84;51688;323;;
28/07/2024;consideracao;midia1;tipo1;1p-2p;41038,0129;30737;7497;5787;476
28/07/2024;consideracao;midia1;tipo1;3p;2603,37264;8488;725;532;27
28/07/2024;consideracao;midia1;tipo1;dsa;1239,48;17800;780;99;2
28/07/2024;consideracao;midia1;tipo1;termos;111,978192;167;15;11;0
28/07/2024;consideracao;midia6;tipo3;remarketing;875,429999;125031;1441;564;3
28/07/2024;consideracao;midia6;tipo3;tiktok-prospect;931,17;176265;5526;4824;2
28/07/2024;consideracao;midia7;tipo2;instantpage;801,46;130765;17956;84;0
28/07/2024;conversao;midia2;tipo3;asc;27787,81;2055598;8639;6793;454
28/07/2024;conversao;midia2;tipo3;pre;11845,81;802526;3231;600;15
28/07/2024;conversao;midia2;tipo3;propensao;15655,35;865397;2907;1945;166
28/07/2024;conversao;midia2;tipo3;remarketing;7933,2;343342;2984;2670;66
28/07/2024;conversao;midia2;tipo3;trafego;6286,4;1127908;17504;4;0
28/07/2024;conversao;midia1;tipo2;demandgen;8391,445564;711497;4382;1617;4
28/07/2024;conversao;midia1;tipo2;pmax;128671,7226;10292451;153700;93358;801
28/07/2024;conversao;midia1;tipo1;search;26369,37637;11153;3456;2836;190
29/07/2024;afiliados;midia3;tipo2;afiliados;119319,6993;99302648;157978;994;136
29/07/2024;afiliados;midia3;tipo1;afiliados;1387,839998;8095;700;13;0
29/07/2024;consideracao;midia2;tipo5;ppl;1037,53;40574;306;;
29/07/2024;consideracao;midia1;tipo1;1p-2p;55542,70914;52592;13098;10092;796
29/07/2024;consideracao;midia1;tipo1;3p;3947,196201;11016;880;660;33
29/07/2024;consideracao;midia1;tipo1;dsa;2052,85;23503;1132;117;12
29/07/2024;consideracao;midia1;tipo1;termos;124,549367;286;27;18;0
29/07/2024;consideracao;midia6;tipo3;remarketing;1108,31;119103;1391;618;3
29/07/2024;consideracao;midia6;tipo3;tiktok-prospect;750,88;124278;5133;4378;3
29/07/2024;consideracao;midia7;tipo2;instantpage;803,47;140037;15743;72;0
29/07/2024;conversao;midia2;tipo3;asc;26867,99;1751894;6756;5836;503
29/07/2024;conversao;midia2;tipo3;pre;11896,92;638101;2763;492;21
29/07/2024;conversao;midia2;tipo3;propensao;15137,65;745754;2561;1626;180
29/07/2024;conversao;midia2;tipo3;remarketing;8150,84;314672;2421;2115;97
29/07/2024;conversao;midia2;tipo3;trafego;6088,349999;788493;15099;10;0
29/07/2024;conversao;midia1;tipo2;demandgen;8053,613518;573385;3587;1352;6
29/07/2024;conversao;midia1;tipo2;pmax;103700,9275;5286295;74892;54015;878
29/07/2024;conversao;midia1;tipo1;search;17991,26945;24011;6850;5787;405
30/07/2024;afiliados;midia3;tipo2;afiliados;118109,6542;99355983;140489;768;80
30/07/2024;afiliados;midia3;tipo1;afiliados;1090,329999;6916;610;11;0
30/07/2024;consideracao;midia2;tipo5;ppl;768,65;27324;212;;
30/07/2024;consideracao;midia1;tipo1;1p-2p;55534,14516;53510;13222;10477;970
30/07/2024;consideracao;midia1;tipo1;3p;4331,719869;12493;1056;821;39
30/07/2024;consideracao;midia1;tipo1;dsa;2146,54;21028;1471;154;13
30/07/2024;consideracao;midia1;tipo1;termos;190,842455;366;33;29;7
30/07/2024;consideracao;midia6;tipo3;remarketing;1047,46;103185;1404;698;1
30/07/2024;consideracao;midia6;tipo3;tiktok-prospect;663,55;133112;3732;862;1
30/07/2024;consideracao;midia7;tipo2;instantpage;800,17;120817;15126;44;0
30/07/2024;conversao;midia2;tipo3;asc;28907,58;1812197;6569;5573;486
30/07/2024;conversao;midia2;tipo3;pre;12643,38;721319;3046;647;25
30/07/2024;conversao;midia2;tipo3;propensao;17930,67;954305;2991;1752;192
30/07/2024;conversao;midia2;tipo3;remarketing;8486,91;306372;1657;1187;60
30/07/2024;conversao;midia2;tipo3;trafego;6885,08;833957;15464;27;0
30/07/2024;conversao;midia1;tipo2;demandgen;7526,358051;522682;3312;1318;4
30/07/2024;conversao;midia1;tipo2;pmax;85941,33754;4191452;69416;51803;980
30/07/2024;conversao;midia1;tipo1;search;28437,01037;24927;7187;6284;432
31/07/2024;afiliados;midia3;tipo2;afiliados;86571,60503;57258266;95280;438;40
31/07/2024;afiliados;midia3;tipo1;afiliados;1398,729999;7445;785;12;1
31/07/2024;consideracao;midia2;tipo5;ppl;1062,38;54943;293;;
31/07/2024;consideracao;midia1;tipo1;1p-2p;59350,95225;57340;14262;11492;985
31/07/2024;consideracao;midia1;tipo1;3p;5406,899776;13232;1194;920;44
31/07/2024;consideracao;midia1;tipo1;dsa;1894,98;33692;1570;140;17
31/07/2024;consideracao;midia1;tipo1;termos;176,94103;405;46;32;2
31/07/2024;consideracao;midia6;tipo3;remarketing;1033,95;109427;1278;610;3
31/07/2024;consideracao;midia6;tipo3;tiktok-prospect;941,08;139081;2896;588;8
31/07/2024;consideracao;midia7;tipo2;instantpage;799,35;102413;15978;63;1
31/07/2024;conversao;midia2;tipo3;asc;54449,15;3754523;12021;8721;544
31/07/2024;conversao;midia2;tipo3;pre;24392,01;1621623;5897;1130;33
31/07/2024;conversao;midia2;tipo3;propensao;40860,88;2460482;7066;3971;205
31/07/2024;conversao;midia2;tipo3;remarketing;15881,97;511064;3096;1975;59
31/07/2024;conversao;midia2;tipo3;trafego;15799,31;1812490;33008;50;0
31/07/2024;conversao;midia1;tipo2;demandgen;5844,020574;437614;2546;965;5
31/07/2024;conversao;midia1;tipo2;pmax;120265,0407;6761425;102557;68821;908
31/07/2024;conversao;midia1;tipo1;search;37439,86991;27942;8221;7047;404
01/08/2024;afiliados;midia3;tipo2;afiliados;89067,05112;25391881;136730;234;12
01/08/2024;afiliados;midia3;tipo1;afiliados;1487,949999;10133;803;4;0
01/08/2024;consideracao;midia2;tipo5;ppl;1044,86;52954;400;;
01/08/2024;consideracao;midia1;tipo1;1p-2p;62901,80693;57154;14261;11335;959
01/08/2024;consideracao;midia1;tipo1;3p;4804,368958;12855;1024;788;44
01/08/2024;consideracao;midia1;tipo1;dsa;1887,17;21604;1415;134;12
01/08/2024;consideracao;midia1;tipo1;termos;124,783501;271;29;21;0
01/08/2024;consideracao;midia6;tipo3;remarketing;930,04;146359;1778;828;4
01/08/2024;consideracao;midia6;tipo3;tiktok-prospect;620,91;123149;4728;720;3
01/08/2024;consideracao;midia7;tipo2;instantpage;801,72;212088;20909;100;0
01/08/2024;conversao;midia2;tipo3;asc;63250,19;4445710;15374;10793;595
01/08/2024;conversao;midia2;tipo3;pre;21730,87;1341321;6248;1985;63
01/08/2024;conversao;midia2;tipo3;propensao;35365,6;1767029;5796;3604;170
01/08/2024;conversao;midia2;tipo3;remarketing;11397,36;356319;2311;2085;39
01/08/2024;conversao;midia2;tipo3;trafego;10445,96;1029141;25740;28;0
01/08/2024;conversao;midia1;tipo2;demandgen;8921,10536;761825;4813;1877;9
01/08/2024;conversao;midia1;tipo2;pmax;94415,77642;6331169;89182;60905;652
01/08/2024;conversao;midia1;tipo1;search;13377,56267;10530;3117;2883;156
02/08/2024;afiliados;midia3;tipo2;afiliados;212947,3583;114187214;291184;146;12
02/08/2024;afiliados;midia3;tipo1;afiliados;1657,85;8778;741;10;0
02/08/2024;consideracao;midia2;tipo5;ppl;1027,23;50255;358;;
02/08/2024;consideracao;midia1;tipo1;1p-2p;52819,42866;49348;12143;9838;836
02/08/2024;consideracao;midia1;tipo1;3p;4229,956812;10978;888;697;38
02/08/2024;consideracao;midia1;tipo1;dsa;1655,8;22239;1138;128;15
02/08/2024;consideracao;midia1;tipo1;termos;110,755324;282;28;18;1
02/08/2024;consideracao;midia6;tipo3;remarketing;1033,48;164992;2278;966;3
02/08/2024;consideracao;midia6;tipo3;tiktok-prospect;815,02;96188;2010;351;0
02/08/2024;consideracao;midia7;tipo2;instantpage;802,919999;114382;18551;96;0
02/08/2024;conversao;midia2;tipo3;asc;58834,82;4683551;13977;9027;615
02/08/2024;conversao;midia2;tipo3;pre;18588,2;1116374;5422;1958;61
02/08/2024;conversao;midia2;tipo3;propensao;13449,42;634645;2206;1497;73
02/08/2024;conversao;midia2;tipo3;remarketing;3148,48;107405;636;619;5
02/08/2024;conversao;midia2;tipo3;trafego;1752,93;109576;4912;3;0
02/08/2024;conversao;midia1;tipo2;demandgen;4305,765441;425816;2842;1190;6
02/08/2024;conversao;midia1;tipo2;pmax;94538,22925;7045572;102403;66371;811
02/08/2024;conversao;midia1;tipo1;search;15295,2825;22902;6121;5154;366
03/08/2024;afiliados;midia3;tipo2;afiliados;267004,871;106751224;387484;80;6
03/08/2024;afiliados;midia3;tipo1;afiliados;717,47;3792;366;5;0
03/08/2024;consideracao;midia2;tipo5;ppl;999,78;56258;355;;
03/08/2024;consideracao;midia1;tipo1;1p-2p;42693,5381;40508;9123;7291;628
03/08/2024;consideracao;midia1;tipo1;3p;3501,913313;9109;744;573;38
03/08/2024;consideracao;midia1;tipo1;dsa;1026,37;22293;770;45;8
03/08/2024;consideracao;midia1;tipo1;termos;57,789269;240;18;19;0
03/08/2024;consideracao;midia6;tipo3;remarketing;970,17;110285;1444;700;1
03/08/2024;consideracao;midia6;tipo3;tiktok-prospect;876,52;83129;1294;270;3
03/08/2024;consideracao;midia7;tipo2;instantpage;763,64;139855;17768;78;1
03/08/2024;conversao;midia2;tipo3;asc;57881,81;4842042;14338;9482;630
03/08/2024;conversao;midia2;tipo3;pre;19538,43;1167317;5863;2092;37
03/08/2024;conversao;midia2;tipo3;remarketing;3308,75;128698;755;615;11
03/08/2024;conversao;midia1;tipo2;demandgen;10751,42451;952939;4847;1858;6
03/08/2024;conversao;midia1;tipo2;pmax;80227,66192;6160408;91534;59882;766
03/08/2024;conversao;midia1;tipo1;search;14265,12594;16860;4578;3908;297
04/08/2024;afiliados;midia3;tipo2;afiliados;268353,6126;97318725;338874;76;10
04/08/2024;afiliados;midia3;tipo1;afiliados;547,589999;4125;294;6;0
04/08/2024;consideracao;midia2;tipo5;ppl;1073,03;62729;359;;
04/08/2024;consideracao;midia1;tipo1;1p-2p;43867,31125;33970;8309;6455;485
04/08/2024;consideracao;midia1;tipo1;3p;2607,177451;8216;523;432;33
04/08/2024;consideracao;midia1;tipo1;dsa;580,53;20226;622;37;11
04/08/2024;consideracao;midia1;tipo1;termos;88,944123;200;17;13;1
04/08/2024;consideracao;midia6;tipo3;remarketing;968,04;148017;1352;596;3
04/08/2024;consideracao;midia6;tipo3;tiktok-prospect;683,61;96304;874;261;1
04/08/2024;consideracao;midia7;tipo2;instantpage;799,599999;138238;16731;103;0
04/08/2024;conversao;midia2;tipo3;asc;64423,99;6016530;16553;10266;631
04/08/2024;conversao;midia2;tipo3;pre;20517,78;1277209;6882;2535;64
04/08/2024;conversao;midia2;tipo3;remarketing;3472,17;154170;949;753;3
04/08/2024;conversao;midia1;tipo2;demandgen;9559,77301;762842;4007;1583;4
04/08/2024;conversao;midia1;tipo2;pmax;106723,825;9538574;133066;80414;675
04/08/2024;conversao;midia1;tipo1;search;15001,0068;13271;3875;3289;236
05/08/2024;afiliados;midia3;tipo2;afiliados;275356,5432;105825110;402123;84;4
05/08/2024;afiliados;midia3;tipo1;afiliados;2196,709999;15735;1069;10;0
05/08/2024;consideracao;midia2;tipo5;ppl;1011,589999;44000;289;;
05/08/2024;consideracao;midia1;tipo1;1p-2p;64195,7906;57611;14148;11215;890
05/08/2024;consideracao;midia1;tipo1;3p;4880,152125;12718;1089;877;56
05/08/2024;consideracao;midia1;tipo1;dsa;1352,82;17201;955;63;11
05/08/2024;consideracao;midia1;tipo1;termos;92,37614;345;24;22;1
05/08/2024;consideracao;midia6;tipo3;remarketing;989,47;157749;1730;802;1
05/08/2024;consideracao;midia6;tipo3;tiktok-prospect;975,76;126398;2846;480;5
05/08/2024;consideracao;midia7;tipo2;instantpage;803,43;96079;16269;74;0
05/08/2024;conversao;midia2;tipo3;alcance-com;6316,95;2957174;2028;932;2
05/08/2024;conversao;midia2;tipo3;asc;60416,98;5086081;15320;10703;684
05/08/2024;conversao;midia2;tipo3;ppl;7826,74;3750367;2707;2427;0
05/08/2024;conversao;midia2;tipo3;pre;22753,55;1356251;7114;2419;74
05/08/2024;conversao;midia2;tipo3;propensao;43326,24;3290523;9531;6000;249
05/08/2024;conversao;midia2;tipo3;remarketing;3505,64;157722;1001;777;31
05/08/2024;conversao;midia2;tipo3;trafego;4077,91;387983;11841;1;0
05/08/2024;conversao;midia1;tipo2;demandgen;22261,98184;4652286;61982;22592;21
05/08/2024;conversao;midia1;tipo2;pmax;102896,2063;7306718;106443;69711;821
05/08/2024;conversao;midia1;tipo1;search;19431,63121;29445;7549;6529;425
06/08/2024;afiliados;midia3;tipo2;afiliados;283176,4217;122994454;394333;68;8
06/08/2024;afiliados;midia3;tipo1;afiliados;2712,849999;27855;1223;7;0
06/08/2024;consideracao;midia2;tipo5;ppl;1818,41;61203;452;;
06/08/2024;consideracao;midia1;tipo1;1p-2p;71328,61543;63839;15333;12318;1096
06/08/2024;consideracao;midia1;tipo1;3p;4943,55034;13804;1106;882;58
06/08/2024;consideracao;midia1;tipo1;dsa;1686,95;18665;1131;76;18
06/08/2024;consideracao;midia1;tipo1;termos;176,759261;320;38;26;0
06/08/2024;consideracao;midia6;tipo3;remarketing;1101,59;145272;1431;696;0
06/08/2024;consideracao;midia6;tipo3;tiktok-prospect;781,4;186173;5387;962;0
06/08/2024;consideracao;midia7;tipo2;instantpage;800,98;108909;16225;73;1
06/08/2024;conversao;midia2;tipo3;alcance-com;3008,44;1071273;821;355;1
06/08/2024;conversao;midia2;tipo3;asc;59365,07;4709164;14978;10605;649
06/08/2024;conversao;midia2;tipo3;ppl;3448,57;1231110;1012;1915;0
06/08/2024;conversao;midia2;tipo3;pre;22578,39;1255131;6777;2427;76
06/08/2024;conversao;midia2;tipo3;propensao;37413,3;2089465;6971;4623;270
06/08/2024;conversao;midia2;tipo3;remarketing;3591,01;139890;873;718;46
06/08/2024;conversao;midia2;tipo3;trafego;4039,37;431440;10385;192;0
06/08/2024;conversao;midia1;tipo2;demandgen;16587,31731;3344629;60009;28114;38
06/08/2024;conversao;midia1;tipo2;pmax;100953,5296;5417078;89302;60480;1103
06/08/2024;conversao;midia1;tipo1;search;17735,84589;29720;7565;6469;440
07/08/2024;afiliados;midia3;tipo2;afiliados;244938,5772;104466931;319063;66;2
07/08/2024;afiliados;midia3;tipo1;afiliados;3661,01;43301;1321;10;1
07/08/2024;consideracao;midia2;tipo5;ppl;3130,8;118532;792;;
07/08/2024;consideracao;midia1;tipo1;1p-2p;71474,43966;63300;14908;11737;997
07/08/2024;consideracao;midia1;tipo1;3p;4810,240194;11258;980;776;48
07/08/2024;consideracao;midia1;tipo1;dsa;1563,93;25113;1219;74;10
07/08/2024;consideracao;midia1;tipo1;termos;105,677539;289;25;17;0
07/08/2024;consideracao;midia6;tipo3;remarketing;1025,79;150457;1360;614;1
07/08/2024;consideracao;midia6;tipo3;tiktok-prospect;922,14;257145;6962;1264;2
07/08/2024;consideracao;midia7;tipo2;instantpage;800,039999;138996;18566;64;0
07/08/2024;conversao;midia2;tipo3;asc;58483,41;4846612;14979;10618;692
07/08/2024;conversao;midia2;tipo3;pre;21404,75;1158061;6580;2509;66
07/08/2024;conversao;midia2;tipo3;propensao;27807,74;1571602;4677;3032;192
07/08/2024;conversao;midia2;tipo3;remarketing;3488,61;131321;759;589;62
07/08/2024;conversao;midia2;tipo3;trafego;3939,969999;418062;10419;38;0
07/08/2024;conversao;midia1;tipo2;demandgen;6071,407386;652978;18049;9227;23
07/08/2024;conversao;midia1;tipo2;pmax;97783,48957;5247219;108022;74302;969
07/08/2024;conversao;midia1;tipo1;search;16997,91211;28303;7446;6390;449
08/08/2024;afiliados;midia3;tipo2;afiliados;217510,4508;95958723;270069;80;6
08/08/2024;afiliados;midia3;tipo1;afiliados;3009;46465;1164;6;1
08/08/2024;consideracao;midia2;tipo5;ppl;3055,39;120095;783;;
08/08/2024;consideracao;midia1;tipo1;1p-2p;72167,53948;55839;13573;10910;1001
08/08/2024;consideracao;midia1;tipo1;3p;5243,707431;11657;979;764;44
08/08/2024;consideracao;midia1;tipo1;dsa;1482,73;21134;1123;53;6
08/08/2024;consideracao;midia1;tipo1;termos;94,36;302;34;31;0
08/08/2024;consideracao;midia6;tipo3;remarketing;964,56;133167;1225;607;2
08/08/2024;consideracao;midia6;tipo3;tiktok-prospect;601,36;112889;1665;383;2
08/08/2024;consideracao;midia7;tipo2;instantpage;798,8;136972;18154;82;0
08/08/2024;conversao;midia2;tipo3;asc;56737,14;4911197;13806;9535;643
08/08/2024;conversao;midia2;tipo3;pre;22996,04;1294055;6387;2056;60
08/08/2024;conversao;midia2;tipo3;propensao;27338,39;1551524;4288;2733;215
08/08/2024;conversao;midia2;tipo3;remarketing;3323,19;118659;588;481;62
08/08/2024;conversao;midia2;tipo3;trafego;3947,41;320073;10167;18;0
08/08/2024;conversao;midia1;tipo2;demandgen;8269,437392;291566;3319;1866;41
08/08/2024;conversao;midia1;tipo2;pmax;98137,04713;6197145;87277;59756;891
08/08/2024;conversao;midia1;tipo1;search;16769,16992;24572;6554;5907;395
09/08/2024;afiliados;midia3;tipo2;afiliados;214135,3385;108555894;275718;102;4
09/08/2024;afiliados;midia3;tipo1;afiliados;4297,789999;28045;1064;9;0
